raw,text,label
"Subject: Job Offer – Business Analyst Position Dear [Your Name], We are pleased to offer you the Business Analyst position at BusinessSolutions. Please reply to confirm your acceptance and availability. Best regards, HR Team BusinessSolutions,0","Subject: Job Offer – Business Analyst Position Dear [Your Name], We are pleased to offer you the Business Analyst position at BusinessSolutions. Please reply to confirm your acceptance and availability. Best regards, HR Team BusinessSolutions",0
"Subject: Work-from-Home Job – Apply Now! Dear Applicant, We are offering work-from-home positions. To confirm your placement, pay a small $50 processing fee. Best regards, CareerServices,1","Subject: Work-from-Home Job – Apply Now! Dear Applicant, We are offering work-from-home positions. To confirm your placement, pay a small $50 processing fee. Best regards, CareerServices",1
"Subject: Senior Developer Interview Request Dear [Your Name], Thank you for your application for the Senior Developer role at DevMasters. We would like to schedule an interview with you. Please let us know a convenient time. Best, HR Team DevMasters,0","Subject: Senior Developer Interview Request Dear [Your Name], Thank you for your application for the Senior Developer role at DevMasters. We would like to schedule an interview with you. Please let us know a convenient time. Best, HR Team DevMasters",0
"Subject: Urgent Job Offer – Apply Now! Dear Applicant, We are offering immediate placements in various roles. To secure your position, pay a $50 fee today. Best regards, HR Team JobPlace,1","Subject: Urgent Job Offer – Apply Now! Dear Applicant, We are offering immediate placements in various roles. To secure your position, pay a $50 fee today. Best regards, HR Team JobPlace",1
"Subject: Your Application – Interview Invitation Dear [Your Name], We are excited to invite you to an interview for the Junior Developer position at CodeWorks. Please let us know when you are available. Best regards, HR Team CodeWorks,0","Subject: Your Application – Interview Invitation Dear [Your Name], We are excited to invite you to an interview for the Junior Developer position at CodeWorks. Please let us know when you are available. Best regards, HR Team CodeWorks",0
"Subject: Job Opportunity – Data Entry with Flexible Hours Dear Applicant, We have an urgent data entry role with flexible hours. To confirm your role, pay a $50 fee now. Sincerely, HR Team DataCareers,1","Subject: Job Opportunity – Data Entry with Flexible Hours Dear Applicant, We have an urgent data entry role with flexible hours. To confirm your role, pay a $50 fee now. Sincerely, HR Team DataCareers",1
"Subject: Interview for Software Engineer Role Dear [Your Name], We would like to invite you for an interview for the Software Engineer position at CodePros. Please reply with your availability. Best regards, HR Team CodePros,0","Subject: Interview for Software Engineer Role Dear [Your Name], We would like to invite you for an interview for the Software Engineer position at CodePros. Please reply with your availability. Best regards, HR Team CodePros",0
"Subject: Quick Job Placement – Apply Today Dear Applicant, We are offering urgent job placements in remote positions. Pay a $50 fee to get started right away! Best, HR Team RemoteWork,1","Subject: Quick Job Placement – Apply Today Dear Applicant, We are offering urgent job placements in remote positions. Pay a $50 fee to get started right away! Best, HR Team RemoteWork",1
"Subject: Business Analyst Role – Interview Invitation Dear [Your Name], We are excited to invite you for an interview for the Business Analyst position at ConsultCorp. Please let us know when you are free for the interview. Best regards, Recruitment Team ConsultCorp,0","Subject: Business Analyst Role – Interview Invitation Dear [Your Name], We are excited to invite you for an interview for the Business Analyst position at ConsultCorp. Please let us know when you are free for the interview. Best regards, Recruitment Team ConsultCorp",0
"Subject: Work-from-Home Job Offer Dear Applicant, We are offering a work-from-home position. To confirm your role, please send a registration fee of $75. Sincerely, HR Team HomeWorkJobs,1","Subject: Work-from-Home Job Offer Dear Applicant, We are offering a work-from-home position. To confirm your role, please send a registration fee of $75. Sincerely, HR Team HomeWorkJobs",1
"Subject: Job Application for Product Manager – Next Steps Dear [Your Name], We’ve reviewed your resume for the Product Manager position at ProductTech. We would like to schedule an interview with you. Please provide your availability. Best regards, HR Team ProductTech,0","Subject: Job Application for Product Manager – Next Steps Dear [Your Name], We’ve reviewed your resume for the Product Manager position at ProductTech. We would like to schedule an interview with you. Please provide your availability. Best regards, HR Team ProductTech",0
"Subject: Immediate Data Entry Job – Apply Now Dear Applicant, We have an immediate data entry position available. To confirm your job, pay a $50 registration fee. Best regards, Job Placement Team DataEntryJobs,1","Subject: Immediate Data Entry Job – Apply Now Dear Applicant, We have an immediate data entry position available. To confirm your job, pay a $50 registration fee. Best regards, Job Placement Team DataEntryJobs",1
"Subject: Software Engineer Interview Invitation Dear [Your Name], We have reviewed your application for the Software Engineer position at CodeSolutions. We would like to invite you for an interview. Please provide your availability. Best regards, HR Team CodeSolutions,0","Subject: Software Engineer Interview Invitation Dear [Your Name], We have reviewed your application for the Software Engineer position at CodeSolutions. We would like to invite you for an interview. Please provide your availability. Best regards, HR Team CodeSolutions",0
"Subject: Quick Job Opportunity – Apply Today Dear Applicant, We are offering immediate job opportunities. Pay a $75 fee to secure your placement now! Best regards, HR Team QuickCareer,1","Subject: Quick Job Opportunity – Apply Today Dear Applicant, We are offering immediate job opportunities. Pay a $75 fee to secure your placement now! Best regards, HR Team QuickCareer",1
